clip	duration[ms]
common_voice_id_25407428.mp3	4284
common_voice_id_25294799.mp3	3672
common_voice_id_20762087.mp3	4536
common_voice_id_26270353.mp3	6516
common_voice_id_27461663.mp3	3888
common_voice_id_25469017.mp3	3636
common_voice_id_20986249.mp3	4080
common_voice_id_25434597.mp3	3600
common_voice_id_25045820.mp3	3636
common_voice_id_36921571.mp3	4320
common_voice_id_27830115.mp3	3132
common_voice_id_20967262.mp3	3864
common_voice_id_26266490.mp3	5976
common_voice_id_41937352.mp3	4680
common_voice_id_19192617.mp3	4176
common_voice_id_21447907.mp3	5280
common_voice_id_20966089.mp3	4536
common_voice_id_25165679.mp3	3708
common_voice_id_25797606.mp3	3780
common_voice_id_36969899.mp3	2808
common_voice_id_20967637.mp3	5616
common_voice_id_22918178.mp3	2400
common_voice_id_36317660.mp3	2376
common_voice_id_26018923.mp3	3816
common_voice_id_27370255.mp3	6048
common_voice_id_37072124.mp3	3348
common_voice_id_20954652.mp3	5352
common_voice_id_27395446.mp3	3168
common_voice_id_25450511.mp3	2916
common_voice_id_27318453.mp3	5076
common_voice_id_26270319.mp3	2988
common_voice_id_25178974.mp3	3024
common_voice_id_25413801.mp3	2520
common_voice_id_42617870.mp3	5688
common_voice_id_25486858.mp3	6228
common_voice_id_31886016.mp3	3528
common_voice_id_21446341.mp3	7080
common_voice_id_25345683.mp3	2988
common_voice_id_26258858.mp3	6768
common_voice_id_25299688.mp3	3528
common_voice_id_27503473.mp3	5940
common_voice_id_43386685.mp3	3600
common_voice_id_20952952.mp3	3768
common_voice_id_24015566.mp3	4860
common_voice_id_28734703.mp3	4860
common_voice_id_25018450.mp3	4500
common_voice_id_27830023.mp3	5652
common_voice_id_36805959.mp3	4140
common_voice_id_19487406.mp3	5544
common_voice_id_27414531.mp3	3744
common_voice_id_26747331.mp3	4680
common_voice_id_35277667.mp3	4752
common_voice_id_25770564.mp3	3456
common_voice_id_25444429.mp3	2808
common_voice_id_19331658.mp3	3936
common_voice_id_38133465.mp3	2808
common_voice_id_25382201.mp3	2988
common_voice_id_43827794.mp3	5868
common_voice_id_35951035.mp3	4788
common_voice_id_27450087.mp3	3060
common_voice_id_27858091.mp3	6768
common_voice_id_25415540.mp3	4176
common_voice_id_35628379.mp3	4140
common_voice_id_25165310.mp3	4644
common_voice_id_35117805.mp3	2844
common_voice_id_33325236.mp3	3096
common_voice_id_25335352.mp3	3348
common_voice_id_35403918.mp3	2664
common_voice_id_25470099.mp3	2880
common_voice_id_27394433.mp3	3996
common_voice_id_25382182.mp3	3960
common_voice_id_26259248.mp3	6660
common_voice_id_26266280.mp3	5616
common_voice_id_25452111.mp3	3348
common_voice_id_19499792.mp3	2664
common_voice_id_21553709.mp3	5832
common_voice_id_32866541.mp3	2268
common_voice_id_27457742.mp3	2952
common_voice_id_21699720.mp3	3096
common_voice_id_35281918.mp3	5256
common_voice_id_22033351.mp3	2592
common_voice_id_35316042.mp3	3096
common_voice_id_20954900.mp3	2352
common_voice_id_27318502.mp3	2988
common_voice_id_27457890.mp3	2736
common_voice_id_23967334.mp3	3216
common_voice_id_33021946.mp3	3780
common_voice_id_32512854.mp3	2844
common_voice_id_24778332.mp3	3708
common_voice_id_20953178.mp3	2352
common_voice_id_36523994.mp3	2664
common_voice_id_30471987.mp3	2016
common_voice_id_25464741.mp3	7020
common_voice_id_25434663.mp3	3276
common_voice_id_21298467.mp3	1704
common_voice_id_20953063.mp3	3360
common_voice_id_35628343.mp3	5004
common_voice_id_32866510.mp3	2952
common_voice_id_35421600.mp3	3348
common_voice_id_32866482.mp3	3888
common_voice_id_36383874.mp3	3888
common_voice_id_25297641.mp3	3924
common_voice_id_27374142.mp3	2412
common_voice_id_26021927.mp3	4680
common_voice_id_20953358.mp3	7968
common_voice_id_20994029.mp3	3528
common_voice_id_25436678.mp3	3348
common_voice_id_25450680.mp3	2520
common_voice_id_25470531.mp3	6588
common_voice_id_25294949.mp3	3528
common_voice_id_26747346.mp3	4248
common_voice_id_19783629.mp3	2304
common_voice_id_35627791.mp3	4032
common_voice_id_25931295.mp3	6120
common_voice_id_19820866.mp3	2904
common_voice_id_38145006.mp3	2664
common_voice_id_25311248.mp3	3492
common_voice_id_20996383.mp3	5760
common_voice_id_33325982.mp3	2988
common_voice_id_27395548.mp3	3240
common_voice_id_35373048.mp3	2808
common_voice_id_37048827.mp3	3096
common_voice_id_40699730.mp3	4140
common_voice_id_26550209.mp3	4860
common_voice_id_26550001.mp3	6588
common_voice_id_27457886.mp3	3060
common_voice_id_35242388.mp3	2772
common_voice_id_24015807.mp3	5616
common_voice_id_36969922.mp3	4788
common_voice_id_25034745.mp3	7776
common_voice_id_21699339.mp3	2304
common_voice_id_27853417.mp3	3996
common_voice_id_30222121.mp3	4068
common_voice_id_26270349.mp3	5184
common_voice_id_22033614.mp3	3096
common_voice_id_27424863.mp3	3564
common_voice_id_36470934.mp3	3708
common_voice_id_25405067.mp3	3636
common_voice_id_25414673.mp3	5148
common_voice_id_40927142.mp3	6300
common_voice_id_26565785.mp3	3096
common_voice_id_26228400.mp3	2520
common_voice_id_27628363.mp3	3708
common_voice_id_27395369.mp3	5076
common_voice_id_25037146.mp3	4392
common_voice_id_25450121.mp3	2628
common_voice_id_25405401.mp3	3636
common_voice_id_21699185.mp3	2904
common_voice_id_35315216.mp3	3384
common_voice_id_27450307.mp3	2916
common_voice_id_26152500.mp3	4716
common_voice_id_30467979.mp3	1980
common_voice_id_25299014.mp3	2484
common_voice_id_25435060.mp3	3528
common_voice_id_25129632.mp3	5400
common_voice_id_25440833.mp3	4572
common_voice_id_38133512.mp3	2988
common_voice_id_19165773.mp3	4896
common_voice_id_36384047.mp3	5760
common_voice_id_26600279.mp3	4248
common_voice_id_21936445.mp3	4800
common_voice_id_25469006.mp3	3168
common_voice_id_35365662.mp3	3420
common_voice_id_21699267.mp3	2664
common_voice_id_38070902.mp3	3888
common_voice_id_32165882.mp3	4536
common_voice_id_22625705.mp3	3264
common_voice_id_25407612.mp3	3348
common_voice_id_26151965.mp3	6336
common_voice_id_23656581.mp3	3216
common_voice_id_27854385.mp3	2016
common_voice_id_26269423.mp3	5940
common_voice_id_27404326.mp3	3240
common_voice_id_36384346.mp3	2988
common_voice_id_33325079.mp3	3204
common_voice_id_27647371.mp3	2988
common_voice_id_21583570.mp3	4464
common_voice_id_21699984.mp3	2544
common_voice_id_19705023.mp3	3096
common_voice_id_21298654.mp3	1704
common_voice_id_25290112.mp3	3996
common_voice_id_37022580.mp3	3096
common_voice_id_26263579.mp3	5076
common_voice_id_20989872.mp3	3768
common_voice_id_35335999.mp3	4680
common_voice_id_36957019.mp3	4140
common_voice_id_25450166.mp3	4176
common_voice_id_25301944.mp3	3636
common_voice_id_19487358.mp3	2064
common_voice_id_25359043.mp3	5004
common_voice_id_27651921.mp3	3384
common_voice_id_25609726.mp3	5328
common_voice_id_25298754.mp3	3636
common_voice_id_23817578.mp3	4296
common_voice_id_35507351.mp3	5004
common_voice_id_25128736.mp3	3996
common_voice_id_26554047.mp3	3888
common_voice_id_21298506.mp3	1656
common_voice_id_26747310.mp3	4428
common_voice_id_20996368.mp3	3528
common_voice_id_21298581.mp3	1776
common_voice_id_40699358.mp3	3528
common_voice_id_25404277.mp3	3456
common_voice_id_33756659.mp3	3600
common_voice_id_25404057.mp3	2988
common_voice_id_23759849.mp3	3144
common_voice_id_26269855.mp3	3564
common_voice_id_35366001.mp3	3096
common_voice_id_27450252.mp3	3456
common_voice_id_25345767.mp3	4176
common_voice_id_25476561.mp3	3240
common_voice_id_20957329.mp3	2880
common_voice_id_35005832.mp3	3096
common_voice_id_26198196.mp3	5148
common_voice_id_25452088.mp3	2556
common_voice_id_25440666.mp3	3456
common_voice_id_25856337.mp3	2484
common_voice_id_25969164.mp3	3240
common_voice_id_27241301.mp3	3636
common_voice_id_23821314.mp3	5184
common_voice_id_20954635.mp3	2352
common_voice_id_21192818.mp3	1896
common_voice_id_20996499.mp3	2664
common_voice_id_28735147.mp3	2268
common_voice_id_27340792.mp3	4248
common_voice_id_25831720.mp3	3996
common_voice_id_20955169.mp3	6408
common_voice_id_26263782.mp3	6120
common_voice_id_36318592.mp3	4356
common_voice_id_35508610.mp3	3564
common_voice_id_27657418.mp3	2664
common_voice_id_20953331.mp3	3840
common_voice_id_35278335.mp3	3600
common_voice_id_35373010.mp3	3348
common_voice_id_20967630.mp3	5592
common_voice_id_25413055.mp3	4680
common_voice_id_22185240.mp3	1344
common_voice_id_20962398.mp3	4512
common_voice_id_25348514.mp3	4392
common_voice_id_35404051.mp3	2304
common_voice_id_35126199.mp3	3276
common_voice_id_33334192.mp3	5040
common_voice_id_42596017.mp3	2916
common_voice_id_41364586.mp3	4320
common_voice_id_32512794.mp3	3600
common_voice_id_21194807.mp3	2184
common_voice_id_25165385.mp3	4896
common_voice_id_42707732.mp3	8100
common_voice_id_27005706.mp3	3060
common_voice_id_20989939.mp3	5640
common_voice_id_25774328.mp3	3960
common_voice_id_25412325.mp3	5868
common_voice_id_39667274.mp3	7560
common_voice_id_20990980.mp3	2904
common_voice_id_25469958.mp3	3708
common_voice_id_36986547.mp3	3348
common_voice_id_19495425.mp3	6024
common_voice_id_35627848.mp3	3492
common_voice_id_25451039.mp3	3276
common_voice_id_22146344.mp3	2952
common_voice_id_35744230.mp3	6444
common_voice_id_32512729.mp3	5940
common_voice_id_39600406.mp3	4968
common_voice_id_19364526.mp3	2736
common_voice_id_20977307.mp3	2904
common_voice_id_25831780.mp3	4140
common_voice_id_30547343.mp3	4896
common_voice_id_31358695.mp3	5328
common_voice_id_26554302.mp3	3708
common_voice_id_25350155.mp3	4716
common_voice_id_25956816.mp3	5760
common_voice_id_27143533.mp3	6876
common_voice_id_21937241.mp3	3744
common_voice_id_36405920.mp3	4320
common_voice_id_27404804.mp3	2628
common_voice_id_38528021.mp3	6516
common_voice_id_27457928.mp3	4608
common_voice_id_25957098.mp3	5976
common_voice_id_35864229.mp3	3420
common_voice_id_27457436.mp3	2916
common_voice_id_26270371.mp3	3132
common_voice_id_19312358.mp3	3264
common_voice_id_26244170.mp3	5436
common_voice_id_34326682.mp3	1908
common_voice_id_26258909.mp3	8604
common_voice_id_20994022.mp3	5040
common_voice_id_22539525.mp3	3672
common_voice_id_20991023.mp3	3480
common_voice_id_23821259.mp3	5616
common_voice_id_25413384.mp3	3312
common_voice_id_23593979.mp3	5016
common_voice_id_20971838.mp3	4152
common_voice_id_26269937.mp3	2880
common_voice_id_28453134.mp3	3600
common_voice_id_25406806.mp3	3348
common_voice_id_35507477.mp3	3744
common_voice_id_26270307.mp3	6804
common_voice_id_20991164.mp3	4824
common_voice_id_39765735.mp3	3672
common_voice_id_26591651.mp3	2916
common_voice_id_26591800.mp3	2016
common_voice_id_26206441.mp3	5040
common_voice_id_25165164.mp3	3348
common_voice_id_25297006.mp3	5508
common_voice_id_26258036.mp3	5904
common_voice_id_21194446.mp3	1704
common_voice_id_21699926.mp3	2664
common_voice_id_21699947.mp3	2544
common_voice_id_26259224.mp3	4068
common_voice_id_39652791.mp3	4752
common_voice_id_27830060.mp3	4356
common_voice_id_25931660.mp3	6768
common_voice_id_26665049.mp3	4068
common_voice_id_26009118.mp3	6696
common_voice_id_25452107.mp3	3096
common_voice_id_35276908.mp3	4176
common_voice_id_25129338.mp3	3708
common_voice_id_26269362.mp3	6804
common_voice_id_41544208.mp3	5148
common_voice_id_20953325.mp3	4920
common_voice_id_25299047.mp3	3132
common_voice_id_26237280.mp3	5040
common_voice_id_25470533.mp3	3348
common_voice_id_35347159.mp3	3420
common_voice_id_25968338.mp3	4680
common_voice_id_20955215.mp3	1728
common_voice_id_25588130.mp3	3420
common_voice_id_26599784.mp3	3096
common_voice_id_19270622.mp3	3504
common_voice_id_25262257.mp3	3348
common_voice_id_25556264.mp3	3600
common_voice_id_20967275.mp3	3672
common_voice_id_20954630.mp3	3288
common_voice_id_25628407.mp3	3780
common_voice_id_27628370.mp3	3888
common_voice_id_35277572.mp3	2520
common_voice_id_36921694.mp3	3528
common_voice_id_31355989.mp3	3240
common_voice_id_20953505.mp3	2112
common_voice_id_21698846.mp3	2016
common_voice_id_19338464.mp3	3096
common_voice_id_20953456.mp3	4320
common_voice_id_19078285.mp3	3744
common_voice_id_25412703.mp3	5076
common_voice_id_19078291.mp3	3504
common_voice_id_27341832.mp3	3780
common_voice_id_26270273.mp3	9288
common_voice_id_26269686.mp3	3384
common_voice_id_25449708.mp3	2628
common_voice_id_20954266.mp3	4608
common_voice_id_35283070.mp3	2268
common_voice_id_40088826.mp3	4428
common_voice_id_39869399.mp3	2844
common_voice_id_25399656.mp3	2484
common_voice_id_35304797.mp3	5508
common_voice_id_25440778.mp3	3204
common_voice_id_28290113.mp3	5148
common_voice_id_20967258.mp3	4512
common_voice_id_28655331.mp3	3996
common_voice_id_22060466.mp3	3576
common_voice_id_36921753.mp3	3168
common_voice_id_26831335.mp3	2628
common_voice_id_20953811.mp3	2568
common_voice_id_27450117.mp3	3168
common_voice_id_19959850.mp3	3144
common_voice_id_27391078.mp3	3348
common_voice_id_21194322.mp3	1824
common_voice_id_36384148.mp3	2448
common_voice_id_26591783.mp3	1908
common_voice_id_20954751.mp3	3816
common_voice_id_25450992.mp3	2700
common_voice_id_35508263.mp3	4608
common_voice_id_28655216.mp3	4644
common_voice_id_21936437.mp3	3216
common_voice_id_19987667.mp3	3432
common_voice_id_19705040.mp3	4200
common_voice_id_22292588.mp3	2016
common_voice_id_20962199.mp3	2688
common_voice_id_25464763.mp3	4824
common_voice_id_21936403.mp3	4224
common_voice_id_36471122.mp3	2916
common_voice_id_21553655.mp3	3792
common_voice_id_25450990.mp3	2916
common_voice_id_24681241.mp3	7308
common_voice_id_32866578.mp3	3096
common_voice_id_25969005.mp3	4608
common_voice_id_25799032.mp3	3528
common_voice_id_33940075.mp3	4464
common_voice_id_26745479.mp3	6336
common_voice_id_25464816.mp3	5076
common_voice_id_32839349.mp3	3024
common_voice_id_30493867.mp3	1836
common_voice_id_20953875.mp3	8784
common_voice_id_20989922.mp3	3456
common_voice_id_26553941.mp3	5616
common_voice_id_26019365.mp3	8676
common_voice_id_41019163.mp3	4968
common_voice_id_35744149.mp3	3096
common_voice_id_20956489.mp3	4176
common_voice_id_27816928.mp3	3096
common_voice_id_21447746.mp3	4680
common_voice_id_35372426.mp3	2952
common_voice_id_27180198.mp3	2196
common_voice_id_26270300.mp3	6948
common_voice_id_32866631.mp3	4968
common_voice_id_26747351.mp3	3456
common_voice_id_21197544.mp3	1776
common_voice_id_25413493.mp3	3312
common_voice_id_25209963.mp3	4968
common_voice_id_25449452.mp3	3708
common_voice_id_35278830.mp3	4788
common_voice_id_25469439.mp3	3600
common_voice_id_27222925.mp3	3060
common_voice_id_19934557.mp3	6648
common_voice_id_41937342.mp3	4068
common_voice_id_26151946.mp3	7128
common_voice_id_19987500.mp3	6720
common_voice_id_35744385.mp3	3240
common_voice_id_35347563.mp3	2916
common_voice_id_25406304.mp3	3024
common_voice_id_35627544.mp3	4212
common_voice_id_31355888.mp3	3492
common_voice_id_26206413.mp3	6480
common_voice_id_32512797.mp3	4428
common_voice_id_24778354.mp3	2988
common_voice_id_20362321.mp3	4584
common_voice_id_25025704.mp3	5436
common_voice_id_35323679.mp3	3564
common_voice_id_25412892.mp3	3960
common_voice_id_25444647.mp3	3816
common_voice_id_20954078.mp3	3384
common_voice_id_35412942.mp3	2988
common_voice_id_26554306.mp3	3456
common_voice_id_21194210.mp3	2136
common_voice_id_26549885.mp3	7128
common_voice_id_28672598.mp3	2160
common_voice_id_27651972.mp3	5508
common_voice_id_20962389.mp3	2136
common_voice_id_20989889.mp3	4320
common_voice_id_21918094.mp3	3816
common_voice_id_27414632.mp3	3384
common_voice_id_20263215.mp3	4296
common_voice_id_26011166.mp3	7236
common_voice_id_20967090.mp3	5256
common_voice_id_20976781.mp3	3024
common_voice_id_25856016.mp3	3384
common_voice_id_24681280.mp3	3492
common_voice_id_25129548.mp3	4428
common_voice_id_35117724.mp3	3852
common_voice_id_42533367.mp3	5112
common_voice_id_25378626.mp3	3924
common_voice_id_35278319.mp3	3888
common_voice_id_19344397.mp3	5136
common_voice_id_25310182.mp3	3168
common_voice_id_19802455.mp3	3720
common_voice_id_25902955.mp3	4428
common_voice_id_28672407.mp3	2340
common_voice_id_36987050.mp3	2556
common_voice_id_28161730.mp3	4464
common_voice_id_19270607.mp3	4056
common_voice_id_27754939.mp3	3420
common_voice_id_20954911.mp3	2520
common_voice_id_26242833.mp3	2448
common_voice_id_35373063.mp3	3060
common_voice_id_26550231.mp3	3060
common_voice_id_21194527.mp3	1656
common_voice_id_27457548.mp3	3240
common_voice_id_32598278.mp3	2988
common_voice_id_26258864.mp3	6300
common_voice_id_25620168.mp3	3888
common_voice_id_25451306.mp3	2916
common_voice_id_25969887.mp3	4536
common_voice_id_20362400.mp3	5784
common_voice_id_28672603.mp3	3024
common_voice_id_26215745.mp3	5796
common_voice_id_27473859.mp3	2808
common_voice_id_25627778.mp3	3960
common_voice_id_27160454.mp3	4068
common_voice_id_35126062.mp3	2520
common_voice_id_26021653.mp3	7596
common_voice_id_38133488.mp3	2376
common_voice_id_25264129.mp3	2808
common_voice_id_20961980.mp3	5928
common_voice_id_26664982.mp3	4680
common_voice_id_25169674.mp3	3168
common_voice_id_26227945.mp3	5148
common_voice_id_25718730.mp3	5904
common_voice_id_25296871.mp3	3996
common_voice_id_39923903.mp3	3204
common_voice_id_20953249.mp3	5088
common_voice_id_21298602.mp3	1656
common_voice_id_20962334.mp3	4248
common_voice_id_25434586.mp3	3276
common_voice_id_25434781.mp3	3924
common_voice_id_27853641.mp3	4104
common_voice_id_25337450.mp3	5364
common_voice_id_25039404.mp3	2412
common_voice_id_36470886.mp3	2988
common_voice_id_20996343.mp3	2496
common_voice_id_25770610.mp3	3240
common_voice_id_38133529.mp3	2664
common_voice_id_25968886.mp3	5616
common_voice_id_20978815.mp3	3984
common_voice_id_20986094.mp3	4800
common_voice_id_36921632.mp3	4320
common_voice_id_25444725.mp3	2808
common_voice_id_36938369.mp3	4968
common_voice_id_32512947.mp3	4896
common_voice_id_33573872.mp3	5400
common_voice_id_25802487.mp3	2736
common_voice_id_35864145.mp3	3816
common_voice_id_20954313.mp3	2904
common_voice_id_25248345.mp3	6300
common_voice_id_27224027.mp3	3456
common_voice_id_25413308.mp3	4716
common_voice_id_31358558.mp3	2664
common_voice_id_19761178.mp3	2424
common_voice_id_31910986.mp3	3456
common_voice_id_20953076.mp3	7344
common_voice_id_25299730.mp3	3456
common_voice_id_27451202.mp3	3708
common_voice_id_20994011.mp3	6912
common_voice_id_26244216.mp3	6876
common_voice_id_22003954.mp3	3936
common_voice_id_43627972.mp3	6120
common_voice_id_20962110.mp3	4872
common_voice_id_20966744.mp3	3360
common_voice_id_25486481.mp3	4176
common_voice_id_25322486.mp3	2700
common_voice_id_25248514.mp3	4896
common_voice_id_25817237.mp3	4176
common_voice_id_25249592.mp3	5040
common_voice_id_39588487.mp3	2772
common_voice_id_26021530.mp3	4860
common_voice_id_20954536.mp3	2208
common_voice_id_20967639.mp3	5328
common_voice_id_40988103.mp3	4536
common_voice_id_20967572.mp3	4368
common_voice_id_25436649.mp3	4608
common_voice_id_25775851.mp3	3168
common_voice_id_20985851.mp3	1944
common_voice_id_39624034.mp3	2880
common_voice_id_26978717.mp3	4032
common_voice_id_25165823.mp3	3960
common_voice_id_25045670.mp3	4608
common_voice_id_20977342.mp3	1992
common_voice_id_27395077.mp3	3780
