sentence_id	sentence	sentence_domain	source
0d774c351735009d3c35c6fe9cdaa0d7f921787d3c49753d3831fc7b66d2a503	saya benci pelajaran kimia		http://tatoeba.org
0d77dc6ba1f53305c5a8a5d411a30fa47bcf011ab755ea667e839e9a51108d7b	Apa kau melakukan khitan?		http://tatoeba.org
0d7a45a31a7dcd3098cf898fd2c8411c4785c8026c72d225cdfbb7b78c89dc2e	Apakah kamu berolahraga secara rutin?		http://tatoeba.org
0d7c84b03a3c13b0bea01723b54080caa71464a568d7d7386309892f02712235	Bahasa Persia itu tidak sulit.		http://tatoeba.org
0d806d46480ad6c93542ba929d713f5f80de94f49d7eebc59f221faf62b121dc	Ada yang bisa saya bantu?		http://tatoeba.org
0d88a42755e22b740ed692fe3af7b663027e8f550dcaa6e8e1abd4c59a21026c	bulan ini buku pinjaman itu harus dikembalikan		example sentences from dictionaries
0d8a8263540ddd54de56bfa557641a295f6feec80bd813f41b187bdb26bc0d03	Aku cuma ingin kamu mengingat perasaan ini.		http://tatoeba.org
0d94573349325baff16fc660f72f69ef9e36fdfc737c9c91f31c20fab2c51242	Bisa jalan?		http://tatoeba.org
0d99615fe90a851170cf8599941fd91a4f37f696a4fa98663bd0f068457ec4a0	Seorang perempuan jatuh ke laut dari sebuah kapal.		http://tatoeba.org
0da1ca8b9ce7cdaed4292b654a8a8a20bcc95ec451a897105859ac352e778857	Apa yang sedang kau lakukan pada saat itu?		http://tatoeba.org
0da229e079666ae4de6dd21f0698e5e1589eebe72742ed81a82890046f69194e	Harapkan burung terbang tinggi, punai di tangan dilepaskan		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0dab0df5b5db93a62ba4a0720fe7ee0ae72519755540748ef84634414f3e6da5	Hidup dimulai ketika kau membayar pajak.		http://tatoeba.org
0db08ebbdfed15dd673c62f962c00a0db2203f0da8928170686e6b7360e4b81d	benar, hanya perkara ini yang menyebabkan terjadinya perkelahian itu		example sentences from dictionaries
0db0c57dc227892e6a1be795f739b86d34ba36d034ce51feef2ebe6d6e731372	Saya tidak bisa berbicara dengan bahasa Bengali.		http://tatoeba.org
0db8f85291d69440a4c6cd336e7370013df092ea064431256a7a86976a7d7670	bekerja sangatlah melelahkan.		Self Citation
0dc3ab4afe1439713d7e5026fd23bbe9a8bfcfc9d5a7dbfb20188bb383bbbc39	apakah kamu sudah gila?		Self Citation
0dce3e22813b0b5f7dc383ae1eb2220cefadb42d575e6f678e9b1e3967178975	Dia manajer dari departemen pemasaran.		http://tatoeba.org
0dd40a4bf95ecba08cbe712efd69cd1229eeb2ff8721a13ce3636da9f2bef1a6	Saya tidak punya mobil.		http://tatoeba.org
0dd815671f2fe154546f7b11fde17173f853cfef2b099d59d9370d4edf132c4e	cita yang bagus tidak menyusut kalau dicuci		example sentences from dictionaries
0dd9fd440778bab460e06bf77bea921bfd116953f1ce64d07bfe3b2736f73ac8	Azis gelar sutan Sati		example sentences from dictionaries
0de192004d2537b16c5cfa2d9be696ec75ba959a85bfe63370a8a0b124daaf69	Tom agak pucat.		http://tatoeba.org
0de55c160a33b970e4a5911a70b351eeac2a444dedfcd07ee53fb315e1ad0c78	Tom menandatangani dokumennya.		http://tatoeba.org
0de67d63ffc6ab3e0862943060969a409ed11bf149b513a42eddbc93a8e7d63c	Apa kamu tidak mengerti?		http://tatoeba.org
0de6840352eadb5804d78bd4ea100ac25b64bc46a7fa475841f4933f099ba5a7	Bagai inai dengan kuku		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0dea49ffeddf3b293cdbd09b476fd7d24f5e6ac39d28cc21427f2405bae91a74	Olahraga mana yang kamu sukai?		http://tatoeba.org
0def360e2b70aa1409b1cc5fcfed03a37c2e0dee711b7a31ad94b0eb4c841440	Saya memiliki jam buatan Jepang, dan jam itu sangat tepat.		http://tatoeba.org
0df716527dc7feae79e89c724153b8a193f3562c0139ff826883c92842d28075	Untuk apa kau melakukannya?		http://tatoeba.org
0df8917be069fc08856667c15d71e4582c9c541c691f968e2190f349804ac485	Kau boleh memilih buku manapun yang kau suka.		http://tatoeba.org
0dfb7323024b4086eb1ef05b4e03b4ff1d82cba35f0d6a4ac5fb8e998fcaab59	Badannya bau dan penuh lumpur.		Self Citation
0dfc70d5b21142ed5c74e66bb619ad4bf16d01596ea5291c96b3251027f7b56b	Bisakah kau mematikan lampu-lampunya?		http://tatoeba.org
0e00aa28186a00faceafc1373e4e34b7ebd36c0b1603a6bc47a43f79a66cbf39	beliau membiji enam untuk lukisan yang kubuat kemarin		example sentences from dictionaries
0e06fb89f842de9af3c7371c989521bd363914411fd847e6d09fabb17ee578fc	Kenapa kamu sudah tidak bermain banjo lagi?		http://tatoeba.org
0e0984905ecfb44dd65cd8f70dc155e8b86983b25e33ac41b655c9614915e97e	Adat hidup tolong-menolong, syariat palu-memalu		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0e10a1ca0d24a52efdbe5c159f1de6767a818c4a71bef77efdf3da58c17b1464	Ilmu padi, makin berisi, makin merunduk		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0e118796cef9582f6470a919710c0dbfb08cde7adb01beebbe9b66c418e8f5f2	ia bertinggung hendak melompat		example sentences from dictionaries
0e128842b81cd2db1f2535293c376844f0fa98cf5f4a4b57b6677942a1f37b38	Dia cuma punya seratus dolar paling banyak.		http://tatoeba.org
0e12dcc7116943cc04bfa48d2a3267a3a964d1b318c3ab77d62fc7deeed648cc	Saya membutuhkan seseorang yang bisa berbahasa Prancis.		http://tatoeba.org
0e14941b43f5244bee42c0e7f6f2cb374cd25f82591e7f9a2ac9aa3dc4321888	Kerannya bocor.		http://tatoeba.org
0e15e76d2299fc7a7559a37d471fdffa1fadc3f3ff46faa466aca6413c8a415f	Tom anggota terbaru tim kita.		http://tatoeba.org
0e3a87f9c08fe0fca584550d2ea7485c44ea50802467cbd8ec094504f5f586bb	Ayam putih terbang siang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0e3c0f2d4d780b2d1ccebc5688fc3ecbc6c518f70a3f320fd288bc4880fce94f	Mati ikan karena umpan, mati saya karena budi		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0e3c39476ab12cc4b24daecb645cf9cded84921d00f67e7da0105db7b9ceffb8	anak itu menganga keheranan ketika melihat orang berkalungkan ular besar		example sentences from dictionaries
0e4f791812e5cf65ce7e9744fa21aa5bc4986ad1466d7588a4f4720b09e852ea	Kakakmu akan menunjukkannya padamu.		http://tatoeba.org
0e4fd81b1de5e4c1bbc110e6377d5cab34fa6f64a9b8be9fee6f6d270ce6dae9	Yang harus kau lakukan adalah menunggu jawaban darinya.		http://tatoeba.org
0e50ec3de13ab50e7c415b1c06c9eadff8cd23228410380c83e50f870da06268	Sarung tanganmu bagus ya.		http://tatoeba.org
0e522134c9596a73e639e8aa0e7cd395f700cc278453d0ed85468df83b985e0b	Mulut orang benar menghasilkan hikmat, tetapi lidah yang sesat akan dipotong.		Amsal Salomo
0e58ded0b61988dad1fae03caf09721b51c078389b089a963136ed46c1fb3d13	batang kayu ini sangat besar sehingga tidak sanggup tanganku memeluknya		example sentences from dictionaries
0e5b482807eba66500c2f68bcaa4717a2465f7dff0eb955728f4764566c53a99	buklet itu berisikan cara memasak dan menu untuk lebaran		example sentences from dictionaries
0e636d28c7c39e83817ae078397a97a44826783f98358d71baba63b82b11a657	Setelah melalui pemeriksaan pabean, saya bebas pergi ke mana pun yang saya inginkan.		http://tatoeba.org
0e7488a47a8fd62d73e76150b706dae3c91e411990b308a3a260641bbb9981d3	Sayangnya, kamu agak terlalu muda.		http://tatoeba.org
0e77ac406a72adae95a7b3efe76fc62a12897242fb1f2672d9eb60407d954683	anak itu menyanyikan lagu gubahan komponis ternama		example sentences from dictionaries
0e7c14577c9335f18743ab6da104e4a684d495f4b51d313df69ea93f196cf86d	Udin bermain budi		example sentences from dictionaries
0e86b73dd8e8679690cb50d7abe12f33b9872fc4d1f5f479a0e62ffb86e85640	"""Dengarkan aku!"" teriak si Hantu. ""Waktuku hampir habis."""		http://tatoeba.org
0e8f0f7326156099123f3f1212f5491949f179cb6cc6b7388aa58525449a6f70	aksen Jawanya sudah tidak terdengar lagi		example sentences from dictionaries
0e900f483725950940c40c46838b0a45135f090da239ef7f09111e7cef9727fc	aksi demonstrasi buruh yang marak itu menggunturkan suara sumbang dari berbagai kalangan		example sentences from dictionaries
0e94c30665e418b28139408dd5d60376878cd4a1a5c924c8e7de4d2e1da3fff1	Ia membungkus bukunya dengan kertas.		http://tatoeba.org
0e97ab40f4e98606ba69e47f45eeaaaa45158519112aaa98c9bd136f2e44b450	Adat negeri memagar negeri, adat berkampung memagar kampung		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0ea1a4c39e2beba4ccdc9d65618d68a37d2ca4ed982cebed26253d17b931aa91	Taman tempat yang cocok untuk menulis.		http://tatoeba.org
0ea221e1c99abbb633dfbbac6d67f65e369a368bc60e03d9d473615576b10f90	Dia juga memiliki daya ingat yang bagus.		http://tatoeba.org
0ea401cf94c225deef1888c78f6f36e20431f6ee688c26c5f84663f97f1a4bb6	Keretanya datang tepat waktu.		http://tatoeba.org
0eae7d07baf71921f9d32198600639a135c5a96aa65ac730ec4d9070ce675906	Apa orang tuamu tidak mengajarimu sopan santun?		http://tatoeba.org
0eb24222c776ca11a3287ab90acd4c177af3afff71c392b505d0798747dfef2d	Aku punya beberapa teman yang dulunya tinggal di Boston.		http://tatoeba.org
0ebc58cbaa826f621ceef58f1ddcb7b1df66da12849d99f5390c3abbf425a0e1	Siapa tamak demi laba yang tidak adil menyusahkan rumah tangganya		Amsal Salomo
0ec1c9e7a578d691b69943248ce4c7b9ceae80d586bba81550c0bebc106d43f0	Tom pandai matematika.		http://tatoeba.org
0ec5a2d8ff1324b9f800f41ced9cad7bd28f3daaba4eb9fabb4cb044a285bfc6	berjalanlah mereka itu dengan bergurauan dan jenaka akan menuntut kota harapan		example sentences from dictionaries
0eccbf4d63e293087795d599d7d7385aa9a1f4500da3703278cb20672b7b0762	Dia bekerja siang malam hingga kelelahan.		http://tatoeba.org
0ed1939e08eae0f0d425681c13c2d14b9f1dc492cfc4d82907ed1734c158f3d0	Aku suka rambutmu.		http://tatoeba.org
0eda3b89e67b5920fc950bce3172597c02fe9b5261544660604c99f739151567	Lepas dari mulut harimau, masuk kedalam mulut buaya		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0ee65d1f943bab228db615fe8993363d3dc5d8a7b9ea264532fb4fc3f337a69d	Tim mana yang kamu gemari?		http://tatoeba.org
0eef29a9169c2da68a1dd3bf15af886ce781f0500186bd17cb2426377afc94a2	Di manakah toilet?		http://tatoeba.org
0f048c23f9463cac5b20783e916382cc4226bd15c69c9803b485de2b249da007	Kau adalah orang yang bisa kuandalkan dalam keadaan seperti ini.		http://tatoeba.org
0f09f094cfb2300e60bb8ec3707a514cf32b894317129dc91cddd13dd800ef4b	apabila kendaraan lewat, debu-debu mengudara		example sentences from dictionaries
0f0b1e862f071560ce275367bd7ebd3547820597f6d9616b56c159d37605decf	Becabang bak lidah biawak		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0f0d0893dc65a55a0adb4d2ca1809d7792b6df90f7844c541b01d7141a58da12	Apakah Anda sudah pergi ke dokter?		http://tatoeba.org
0f194655dcdb563403bc73ad5664a4a0b4763ddde305f98ffe7c9eb559481b49	Mike tertawa.		http://tatoeba.org
0f19a3a77cd85530df50f0e52078063d94aa82b02d4adfc8367105af4037dc5f	arloji itu kurang baik jalannya		example sentences from dictionaries
0f1a2a8d9642df2fa5a5d1986d3accdb20ef707d68b8f4251b9c25656bd0976a	buah ini belum tua		example sentences from dictionaries
0f1dfd534e3acf36c66432f5f32d2f8da7d5c16b7fbad03003a8d9348afde260	Pergi!		http://tatoeba.org
0f2d2792d1d34a0d85eb3c704c6b0fc76008b6ed150b91d30863ab576f38e79c	ajarannya menyimpang jauh dari agama		example sentences from dictionaries
0f2dd51335a3df6b2da3f0603974834767f9e40aaed509f1696cc6b54a96aff6	Jam berapa sekarang?		http://tatoeba.org
0f2f7d7736364ee68cf86de1e98058fd9f50eb9d0b2ce15fcee406c93d7a21e1	Bibi mengalit perut dengan ikat pinggang		example sentences from dictionaries
0f4009cca6f0f3f41030d11264f680e0d0502b153d77c5f322487b5756a00976	Usianya akan menjadi tujuh belas tahun pada bulan Februari berikutnya.		http://tatoeba.org
0f41a6bbd14cf03709676a8ddd4ea38c789fdcc732399c70996d7957d9cc6074	Tom orangnya baik?		http://tatoeba.org
0f460995f63b014e04bf1e6109a57708e7b937fc2e974a8f2ee11ebef87d0b90	Saya sama sekali tidak bisa berbahasa Prancis.		http://tatoeba.org
0f493584b3bfb56d071581a3678360b2d694bf57e4f56b92e32d989477149141	Tom punya dua saudara lelaki yang tinggal di Boston.		http://tatoeba.org
0f4b7c0918245e93e2acc7c29a7f524c5eb5550cc571e971dbd544e4adc1e2d9	Tangan diatas lebih mulia daripada tangan dibawah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0f4bcbfdcb8e78aeb1f65f5476e356ef2b4d4ebadf19d9363222d54fd1f83714	Sejarah dunia itu lebih rumit dari yang kamu pikirkan.		http://tatoeba.org
0f4e157dc63982bf9ab2b1011fb919b3fbd2ae1e69f5af83dc90fe7bc6684c8a	arah tembakannya menyasar mengenai orang yang sedang berjalan		example sentences from dictionaries
0f4f4eec6a6b25f4b377144a614198a4e8475ce7db4bf581f72261a5d1c948c2	Kantor Kedutaan Besar Amerika Serikat ada di sebelah Balai Kota Jakarta.		Self Citation
0f552abb789c44f567d09cab00c5050da298df9b2874aedbb770289aee67a83d	Hendak menangguk ikan, tertangguk pada batang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0f552fa58ca554030655c7f842638369dd1d21ff24ff1bd48e30a7965de0650b	Sebelas November hari yang bersejarah.		Self Citation
0f5c01140c2e4594d247074eae0ce0acec5a9ae6a3ab6feaacb70b08f8fe93de	Udin berjalan dengan tersaruk-saruk di dalam rimba		example sentences from dictionaries
0f5c99faf10158a3b7b1cd835c8118cdc33f13dd171597f6a1e5cff497802b90	Apa surat ini ditulis oleh Ken?		http://tatoeba.org
0f631dd20ef75f6190c7e901d169e959d333ec629f68eea9fb94ae6bc0970485	basil dan bakteri memburukkan bahan makanan		example sentences from dictionaries
0f66066f951e6b0773ac61b2e63eb25806c08ebd93a346de4d65e727f8cea517	Enggang lalu, atal jatuh, anak raja mati ditimpanya		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0f69532e37493ee083d83467aad6c2f33013a3dcd946ec75a2a66dd76e707687	Tom tidak memperhatikan Mary.		http://tatoeba.org
0f83e5b2add109d01b04694a94b74abae66fe6ec0fba60b0af7a5c55d7bec6e1	apa yang dialaminya itu bersua pula pada diri ibunya berpuluh tahun yang lalu		example sentences from dictionaries
0f943b503fe4e4286a75e23883c267bff86d99695e5822f204591e60444ede59	apakah bilur di tanganmu itu bekas pukulan?		example sentences from dictionaries
0f9b3d695aea8368396a102219655634fd76af55d45c507d22e961215707c762	Kenangan akan orang benar adalah berkat, tetapi nama orang fasik akan membusuk.		Amsal Salomo
0fa0a65f1c5ec1d9964ee6f32104a4c11d417327f3bc9f3564664b9c78b9bb14	Jadilah orang pandai bagai padi yang merunduk		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0faf5faffffb6a25f5760ef23039f75732c4a3334c45a81be500bd7c3a6e4057	Berapa banyak orang yang ada di dalam daftar sekarang?		http://tatoeba.org
0fc1a44f7ed9e0a38872a937bc7f6ea30670ac399bbda80d0f1b79a7b6155ee7	bukan-bukan mahalnya		example sentences from dictionaries
0fc9fcdcec7c24546348ad649dcd9aaa62901fe5ce1f5e0ee47cdd2672782a7c	Aku tidak yakin kalau kau sadar akan apa yang kau katakan.		http://tatoeba.org
0fd29e0c3094a52001915e5175800df9f527c7b3a1853f90437db63c74ce7bca	Seperti orang yang selalu membuat perhitungan dalam hatinya, begitulah dia.		Amsal Salomo
0fd37cdd8c1109e2bf87dcf451b06d8a7b89b0da64401b60e5b7f5ceff3df507	Memang lidah tidak bertulang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
0fe23cd03285c278d9caa68aa00fb53958d8f246eb6cec9b0ce70a70c42d3721	Aku pikir kita perlu mencari pengasuh bayi yang baru.		http://tatoeba.org
0fe3de5dfd859c2817d040962c7384ae9650b5432dc44e858a62e72ccfa64145	Aku benci menari.		http://tatoeba.org
0ff43702481019213ed29d2096f2d9c9457b03713f2274daea49eefe128f4b84	Para lelaki terdiam menatap ke arah Jessie.		http://tatoeba.org
1002ae7686ea7b24cb8cd4d9713f9d4fc04296b0f716222dfc7563c1517b746e	Bisakah diperbaiki?		http://tatoeba.org
1003085450b717b0c4639f87dd11dc0e450375596f1468e2e91de6f8e15eeb81	Kau akan membutuhkan sebuah jembatan sementara.		http://tatoeba.org
10048073d5499bc989eab3ddc9285ef85079b39c6a83d00b13bf5b81eaeb905b	bapaknya suka menjumputi kisah perjuangannya di masa silam		example sentences from dictionaries
100ea9053838bad21477668c9107107edd324465d78fe2e3dddc5eca632d2296	Banyak siswa melakukan kerja sambilan.		http://tatoeba.org
1019a618d4af4b57f976d35840454295e010ec602419fc945e9f1f5c84e0eb2a	Dari mana kamu dapat topi itu?		http://tatoeba.org
101d70ca6a5eb3efaf3480d032081e2ffe712fa56b73f7e004a139121b1cd1ae	betapa terkutuknya orang itu karena mengangkangi anaknya sendiri		example sentences from dictionaries
1027ccaff17a009a5aa81e01c322f36ccbd6903006a59bb5c56da59f049da276	Ada bunga ada lebah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
102edf9e5fbb0028e700f0eaec1ca1cce1c9846e01394f4869b17e2f8a9473e6	Dasar Tom pembohong!		http://tatoeba.org
1030d294d6b2a63503538ca8be0f44981d6e0428d35fd6fb6a1faabc8f813231	Hendaklah kalian berbelaskasihan seperti Bapamu juga berbelaskasihan!		http://tatoeba.org
103e97345a8224064d24327cc863e2865682457878f072d9ad7889aa6c52b550	perkerjaan yang bagus, pertahankan!		Self Citation
104c806b309adb61e8432ea3b3696e8bc1285e721916a64598e47927f54079f9	Maaf, apakah ada yang salah dengan perkataanku?		http://tatoeba.org
1056ab5bb9caa6fb758301dd82b6bb954dce10d60e3e6b2569b7b7a953907f1c	Buku-buku itu sudah sangat lama.		http://tatoeba.org
105872a4bcad447a88dffd2437e36caaaf0a174f4059c0ed44ff00b5e9d03b64	anak itu merundung ayahnya, meminta dibelikan sepeda baru		example sentences from dictionaries
10589169f579432fffad816b47d635a3b426d68e2527d7408ad5d8bcc694bcd3	tukang itu menyisipkan ubin di lantai		example sentences from dictionaries
10590e66471c78e52b97d3c1dfaad09e84d15500fc16931dd68b04634b4b56f1	Sayang sekali, dia sakit.		http://tatoeba.org
10601a00d4ad7829a26929c4b8982e65d9f1b7da9056ca250dd84e9030d5f4d9	Dari mana saja Anda?		http://tatoeba.org
106048e1ad92db4c0900b69f47dfceee853e2d3f02c4114b83396583709ce309	Hujan tak sekali jatuh, simpai tak sekali erat		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
1069374f5812102a620a648c7fc74f46dc4478a25327e1e4de2a72d3c50ca21b	Saya benar-benar sangat berterima kasih		http://tatoeba.org
10700250c971550e3af1315a9ea9a3696de3daea84bae70a4a2e0331f6a178c9	Apakah itu penting?		http://tatoeba.org
10735cc75da212aef367aa514c9863f4adf61938b0193829ba3ea495aa9fc8cd	Saya suka berjalan-jalan di taman untuk menghirup udara segar.	general	Self Citation
1076c6aeb0f5d7dbd9769598f33efe8249eec2c605efb39f9e5bc64cef53f359	Jangan bersukaria ketika musuhmu jatuh, dan jangan biarkan hatimu bersorak-sorak ketika dia tersandung,		Amsal Salomo
1077a003ce7ed6a31d6cb13fc5c193c45739c5f38ddda974bc7af81235a202b7	Jangan menebang pohon yang masih muda.		http://tatoeba.org
107cfbe49bddb41d3007aa37d66777e35c4638bfadafd5b3a7b8818c0145e0c4	mudah untuk mengatakan		http://tatoeba.org
10893d333cd18442e99d523877a173f7fb521d5477ad82ca47b6087ad2ea3f11	Gurita menggunakan tempurung kelapa sebagai pelindung portabel.		http://tatoeba.org
108da72847694ed1328ac9821bdd1e7574844f4a42229f488ff0cb5a6e85a197	Pucuk diremas dengan santan, urat direndam dengan tengguli, namun peria pahit juga		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
10906715a4d5646c6a1546b96e557572a4a891a443ae9300ca8ddd6dade757a5	angan-angannya menjadi dokter		example sentences from dictionaries
109271f90249daa9017954ea89e9d1969f8e00437cf9259d33a095fd8fd323bd	Orang yang mencintai hikmat menjadikan ayahnya bersukacita		Amsal Salomo
1094c0b5fe0188bdf50a9e80af6e09611e4b3682f94ce0c5b1f67aad7a7e0d7b	Sesama pengguna jalan saling berbagi.		Self Citation
1096f251c4df3caad50ca84af74fe5be49e94f07d5d712a7b9dbabb807804707	Apapun yang kau lakukan, dia tidak akan marah.		http://tatoeba.org
10990320b238bc2ae0cbe02ac810556dc4f021f864285dfa5ec0156a5ce00552	Bolehkah saya istirahat?		http://tatoeba.org
109adb3172f2d382033829d4e3bc5fc7f482083423b387d18874976a96027abc	barang yang bersepuh emas		example sentences from dictionaries
109e816ccdd56b30c43293ff21c283abdb183aa7662a9def16813bd7f247cef0	adapun saya ini disuruh juga olehnya meminta bantuan		example sentences from dictionaries
10a1ea5a1ef2a556b1b1a197d6e8017336e5cfa13cc7b5f32d457abdb225b643	buah itu masih pulan, sebaiknya diperam dulu		example sentences from dictionaries
10a425110a5136bf5f4c62e625b06c1c6ea5ffc054d0ff94a6cd02fa976e3b1c	bunyinya sampai ke persangga bumi		example sentences from dictionaries
10a84e403221461602e656a6b842d0a81e64d6e1ee00158cb1f6d16c18ded18d	Kalau kena tendang, biar dengan kaki yang berkasut		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
10a8638a5ab329ea40b0deeccf56632951d4220d31a3dcae59bb2ffc9afbdf3f	Aku mendapatkan sebuah topi baru di pusat perbelanjaan.		http://tatoeba.org
10b652ab77d2d4d59bb47ba2f471411109d9495164ce89e41d4f5afeb1167af8	Aku sangat menyukai pekerjaanku.		http://tatoeba.org
10bb3c25e5f30a982bf0550f4226e0e655ecb241da433a56a7e048fecb52009f	kamu akan menyia-nyiakan perkataanmu yang manis.		Amsal Salomo
10beec694901d8e983749263c104b45b1799c1d312672136fab2875546bff4b0	Dahulu bajak daripada sapi		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
10c03c88be66d49f8be18288f3c8eaa5942eda0ac6c357a56609ac58e349fd36	Tom ingin aku mengambil posisinya.		http://tatoeba.org
10c437fdd66bd274b50ca38034bd2848cc1555ab525fad495939c3ad4ebc289b	Ketika kefasikan datang, datang juga penghinaan, dan bersama-sama dengan cela, rasa malu.		Amsal Salomo
10c462aae44b36c51b966a4053e61419bd5093e943bdaac9f2675e7c0d52b95d	anak itu senang menggigiti kukunya		example sentences from dictionaries
